1599066842.7576046,+2.00309811458109E+008
1599066857.0838985,+2.00309810580188E+008
1599066871.374864,+2.00309809849956E+008
1599066885.6741374,+2.00309808514490E+008
1599066899.9795985,+2.00309807451908E+008
1599066914.3047285,+2.00309807061363E+008
1599066928.627733,+2.00309807195066E+008
1599066943.0113997,+2.00309807178927E+008
1599066957.3174808,+2.00309807563311E+008
1599066971.697796,+2.00309807073882E+008
1599066987.2668536,+2.00309808348413E+008
1599067001.5962293,+2.00309808257256E+008
1599067015.9207344,+2.00309807591675E+008
1599067030.2627916,+2.00309808479671E+008
1599067044.59945,+2.00309809196210E+008
1599067058.926247,+2.00309810029628E+008
1599067073.2853692,+2.00309810600727E+008
1599067087.628468,+2.00309810507419E+008
1599067102.0560412,+2.00309810515537E+008
1599067116.3770182,+2.00309811134561E+008
1599067131.9831142,+2.00309811215448E+008
1599067146.320103,+2.00309811446078E+008
1599067160.6588361,+2.00309811320787E+008
1599067174.9961507,+2.00309810867351E+008
1599067189.318709,+2.00309811213785E+008
1599067203.6531394,+2.00309811668591E+008
1599067217.9837668,+2.00309811689033E+008
1599067232.31547,+2.00309810292633E+008
1599067246.6998405,+2.00309810731887E+008
1599067261.043133,+2.00309810064350E+008
1599067276.6472013,+2.00309809455400E+008
1599067290.981134,+2.00309809426840E+008
1599067305.326763,+2.00309807884903E+008
1599067319.6445305,+2.00309807116330E+008
1599067333.955276,+2.00309805877695E+008
1599067348.3746755,+2.00309804500172E+008
1599067362.715966,+2.00309802411784E+008
1599067377.191385,+2.00309804204500E+008
1599067391.5223963,+2.00309803342717E+008
1599067405.8660157,+2.00309801086784E+008
1599067421.3760884,+2.00309800053392E+008
1599067435.707833,+2.00309798774459E+008
1599067450.1035273,+2.00309796774976E+008
1599067464.4294083,+2.00309793161665E+008
1599067478.8327708,+2.00309794080080E+008
1599067493.1892836,+2.00309793378114E+008
1599067507.53568,+2.00309790156621E+008
1599067521.871624,+2.00309787700377E+008
1599067536.2141452,+2.00309786561504E+008
1599067550.5379336,+2.00309785964681E+008
1599067566.0814593,+2.00309782344623E+008
1599067580.5032566,+2.00309781654785E+008
1599067594.858929,+2.00309779605518E+008
1599067609.2286162,+2.00309779166264E+008
1599067623.5691297,+2.00309777468518E+008
1599067637.901091,+2.00309776924120E+008
1599067652.2542176,+2.00309775643426E+008
1599067666.578504,+2.00309770993844E+008
1599067680.9822059,+2.00309766912623E+008
1599067695.3250391,+2.00309763574349E+008
1599067710.933746,+2.00309764231812E+008
1599067725.2920575,+2.00309760528911E+008
1599067739.6338217,+2.00309759210268E+008
1599067753.9700027,+2.00309758054573E+008
1599067768.3066726,+2.00309755104400E+008
1599067782.667963,+2.00309753674256E+008
1599067797.016253,+2.00309752110214E+008
1599067811.3443868,+2.00309750301359E+008
1599067825.7405066,+2.00309749338247E+008
1599067840.0570495,+2.00309747832596E+008
1599067855.6790304,+2.00309745485798E+008
1599067870.0348372,+2.00309744991968E+008
1599067884.3676572,+2.00309743555466E+008
1599067898.7023895,+2.00309741139617E+008
1599067913.042058,+2.00309738642979E+008
1599067927.451827,+2.00309735706989E+008
1599067941.778672,+2.00309735144399E+008
1599067956.165261,+2.00309734124755E+008
1599067970.5088627,+2.00309733914272E+008
1599067984.8702426,+2.00309733782623E+008
1599068000.395694,+2.00309734600002E+008
1599068014.7459867,+2.00309733738219E+008
1599068029.0849307,+2.00309734339149E+008
1599068043.3956277,+2.00309733981271E+008
1599068057.797269,+2.00309734213564E+008
1599068072.1373317,+2.00309733305322E+008
1599068086.5256088,+2.00309731042933E+008
1599068100.8408148,+2.00309732297708E+008
1599068115.2035415,+2.00309732198433E+008
1599068129.5364454,+2.00309732107472E+008
1599068145.076644,+2.00309732384561E+008
1599068159.4793909,+2.00309733106968E+008
1599068173.7926652,+2.00309730492863E+008
1599068188.2198665,+2.00309730814357E+008
1599068202.5611765,+2.00309732548486E+008
1599068216.962218,+2.00309733199885E+008
1599068231.306337,+2.00309733835537E+008
1599068245.6657875,+2.00309732342504E+008
1599068259.9984572,+2.00309731473874E+008
1599068274.3036072,+2.00309730923804E+008
1599068289.9411438,+2.00309730266243E+008
1599068304.2670388,+2.00309732147866E+008
1599068318.6468718,+2.00309731492359E+008
1599068332.9550464,+2.00309731939438E+008
1599068347.2802987,+2.00309732969353E+008
1599068361.652427,+2.00309733895787E+008
1599068375.9717152,+2.00309733903905E+008
1599068390.3144336,+2.00309734246232E+008
1599068404.6559577,+2.00309734739867E+008
1599068418.9876146,+2.00309735524773E+008
1599068434.6077108,+2.00309737139480E+008
1599068448.9489317,+2.00309736894667E+008
1599068463.3372467,+2.00309737604751E+008
1599068477.6700218,+2.00309738309064E+008
1599068492.004954,+2.00309738774237E+008
1599068506.3451586,+2.00309739350911E+008
1599068520.6594565,+2.00309741068902E+008
1599068534.9873204,+2.00309739342891E+008
1599068549.3302658,+2.00309742780439E+008
1599068563.7146258,+2.00309743883024E+008
1599068579.2565444,+2.00309744113948E+008
1599068593.6915567,+2.00309743735530E+008
1599068608.0305543,+2.00309745971316E+008
1599068622.358578,+2.00309747474424E+008
1599068636.6927028,+2.00309748537006E+008
1599068651.0108519,+2.00309749220682E+008
1599068665.323251,+2.00309751681327E+008
1599068679.6538625,+2.00309753214756E+008
1599068694.050687,+2.00309754050425E+008
1599068708.375218,+2.00309755754136E+008
1599068724.0257714,+2.00309755946328E+008
1599068738.3468804,+2.00309755976747E+008
1599068752.6879206,+2.00309755353516E+008
1599068767.0437987,+2.00309759019739E+008
1599068781.3791358,+2.00309760037428E+008
