1598335148.2386587,CAVTEMP? 21.001221
1598335160.2836988,CAVTEMP? 21.001244
1598335172.3243167,CAVTEMP? 21.001219
1598335184.3670979,CAVTEMP? 21.001215
1598335196.41112,CAVTEMP? 21.001234
