1598337818.4522102,CAVTEMP? 21.001223
1598337830.520764,CAVTEMP? 21.001244
1598337842.559108,CAVTEMP? 21.001213
1598337854.5979884,CAVTEMP? 21.001226
1598337866.6460073,CAVTEMP? 21.001223
