1598400256.7577813,CAVTEMP? 21.001249
1598400261.859961,CAVTEMP? 21.001211
1598400266.9506505,CAVTEMP? 21.001270
1598400272.0514905,CAVTEMP? 21.001202
1598400277.1442978,CAVTEMP? 21.001238
1598400282.2409818,CAVTEMP? 21.001211
1598400287.3360608,CAVTEMP? 21.001184
1598400292.435863,CAVTEMP? 21.001165
1598400297.5251217,CAVTEMP? 21.001240
1598400302.6147985,CAVTEMP? 21.001225
1598400307.7488575,CAVTEMP? 21.001169
